feature,max,min
144,0.3710979223251343,-0.39158862829208374
145,0.5101577043533325,-0.332486629486084
146,0.32742565870285034,-0.254971444606781
147,0.5584776401519775,-0.4251040816307068
148,0.3150615692138672,-0.20582450926303864
149,0.2554112672805786,-0.2501572370529175
150,0.2917151153087616,-0.271640419960022
151,0.5222015976905823,-0.3751911520957947
152,0.3504788279533386,-0.31770315766334534
153,0.24730384349822998,-0.27547988295555115
154,3.111713171005249,-2.3017678260803223
155,0.3476948142051697,-0.43682554364204407
156,0.724227249622345,-0.427944153547287
157,0.5205509066581726,-0.3618294298648834
158,0.3096197247505188,-0.5265903472900391
159,0.17758239805698395,-0.22330252826213837
160,0.22676506638526917,-0.20498539507389069
161,0.2472880333662033,-0.38083189725875854
162,0.3178192675113678,-0.4998631477355957
163,0.4480609893798828,-0.3863833546638489
164,0.2971072196960449,-0.3757227063179016
165,0.2807047665119171,-0.6016449928283691
166,0.2686734199523926,-0.25488942861557007
167,0.34536445140838623,-0.378622829914093
168,0.42234697937965393,-0.3410877585411072
169,0.15860220789909363,-0.1503596305847168
170,0.349242627620697,-0.24632860720157623
171,0.39363107085227966,-0.3794318437576294
172,0.26124507188796997,-0.4470221996307373
173,0.4601735770702362,-0.43630385398864746
174,0.18202625215053558,-0.20808492600917816
175,0.240951806306839,-0.27859124541282654
176,0.4858546853065491,-0.44796380400657654
177,0.48667359352111816,-0.30680030584335327
178,0.2994820475578308,-0.31351321935653687
179,0.3087626099586487,-0.2931048274040222
180,0.6824237704277039,-0.42788538336753845
181,0.3359881341457367,-0.5631417036056519
182,0.49027878046035767,-0.39210861921310425
183,0.7061294913291931,-0.5537748336791992
184,0.24452413618564606,-0.2687642276287079
185,0.25565022230148315,-0.3015420436859131
186,0.4690060317516327,-0.427056223154068
187,0.30149903893470764,-0.18584996461868286
188,0.1759219765663147,-0.2952152490615845
189,0.34468114376068115,-0.40960416197776794
190,0.5915820598602295,-0.32543349266052246
191,0.31829994916915894,-0.49652042984962463
192,0.4095730185508728,-0.34306082129478455
193,0.5352067351341248,-0.35566601157188416
194,0.24246594309806824,-0.37239527702331543
195,0.35811811685562134,-0.4052644371986389
196,0.2999231219291687,-0.23620033264160156
197,0.20748278498649597,-0.34334230422973633
198,0.32404181361198425,-0.39624297618865967
199,0.5507814884185791,-0.34713876247406006
200,0.3072854280471802,-0.36452287435531616
201,0.48685115575790405,-0.4440363645553589
202,0.5924853086471558,-0.5403497219085693
203,0.4462831914424896,-0.27637478709220886
204,0.3347495198249817,-0.5032551288604736
205,0.5184174180030823,-0.5044378042221069
206,0.39775198698043823,-0.25039350986480713
207,0.3523038327693939,-0.3995967507362366
208,0.25622305274009705,-0.3238403797149658
209,0.38175567984580994,-0.2867439389228821
210,0.590735673904419,-0.22553470730781555
211,0.5159214735031128,-0.36225321888923645
212,0.2372208535671234,-0.21641793847084045
213,0.4274370074272156,-0.5637075901031494
214,0.47425389289855957,-0.4318026900291443
215,0.32208216190338135,-0.3587276339530945
216,0.30494317412376404,-0.42550715804100037
217,0.7611219882965088,-0.5257539749145508
218,0.4081879258155823,-0.27300459146499634
219,0.43159031867980957,-0.3528183102607727
220,1.4070374965667725,-1.742411732673645
221,0.3323686718940735,-0.41382160782814026
222,0.3120310306549072,-0.31725090742111206
223,0.5544823408126831,-0.40964528918266296
224,0.3243584930896759,-0.2321302592754364
225,0.5093584656715393,-0.4010646343231201
226,0.4100133180618286,-0.49809855222702026
227,0.2723517119884491,-0.12925198674201965
228,0.4514228105545044,-0.2170717716217041
229,0.24047115445137024,-0.46090197563171387
230,0.40916961431503296,-0.6617587804794312
231,1.6147894859313965,-2.7964553833007812
232,0.2801782190799713,-0.3444494605064392
233,0.32582974433898926,-0.36677488684654236
234,0.243891179561615,-0.29956698417663574
235,1.1573649644851685,-2.085543632507324
236,0.247040793299675,-0.15260320901870728
237,0.22153201699256897,-0.30034396052360535
238,0.2780866324901581,-0.2300874888896942
239,0.5584865808486938,-0.42797088623046875
240,0.3073560297489166,-0.3376312553882599
241,0.3969874382019043,-0.6702560186386108
242,1.7779903411865234,-1.987947702407837
243,0.4798955023288727,-0.4621937870979309
244,0.7532477378845215,-0.535726010799408
245,0.20281170308589935,-0.24662651121616364
246,0.9254220724105835,-0.663568377494812
247,0.5810042023658752,-0.5639389753341675
248,0.37258660793304443,-0.3672088384628296
249,0.249737948179245,-0.4715191721916199
250,0.25426268577575684,-0.27704066038131714
251,0.3815045952796936,-0.3793187737464905
252,0.3047807812690735,-0.6008188724517822
253,0.40369099378585815,-0.2591509222984314
254,0.2677934169769287,-0.24252262711524963
255,0.2602963447570801,-0.44465604424476624
256,0.32390281558036804,-0.2372879683971405
257,0.3838319778442383,-0.2807859778404236
258,0.40801429748535156,-0.8068376779556274
259,0.37352222204208374,-0.2830151617527008
260,0.34916606545448303,-0.29800689220428467
261,0.425514280796051,-0.46278369426727295
262,0.5163480043411255,-0.42622852325439453
263,0.586211085319519,-0.4760279059410095
264,0.34264159202575684,-0.3471902012825012
265,0.51631760597229,-0.46691471338272095
266,0.4801003336906433,-0.5353505611419678
267,0.4335964322090149,-0.4831560254096985
268,0.35029613971710205,-0.2844739556312561
269,0.28501230478286743,-0.27757593989372253
270,0.2778020203113556,-0.24427832663059235
271,0.4876379370689392,-0.4771862030029297
272,0.24724894762039185,-0.42168447375297546
273,0.7621904015541077,-0.5279311537742615
274,0.37709951400756836,-0.2856425642967224
275,0.31061264872550964,-0.26887673139572144
276,0.2839956283569336,-0.2191401720046997
277,0.29952165484428406,-0.31423208117485046
278,0.2328488528728485,-0.5114302635192871
279,0.22120103240013123,-0.3237931728363037
280,0.3640885651111603,-0.29021817445755005
281,0.1708478480577469,-0.2808358669281006
282,0.3581887483596802,-0.30691370368003845
283,0.4302637577056885,-0.3881504535675049
284,0.5172508955001831,-0.2462436556816101
285,1.2339750528335571,-0.6735693216323853
286,0.3290936052799225,-0.5122064352035522
287,0.49779102206230164,-0.42995530366897583
288,0.6443450450897217,-0.26946577429771423
289,0.2621983289718628,-0.19241392612457275
290,0.26527267694473267,-0.27259737253189087
291,0.2800668179988861,-0.32845646142959595
292,0.5562707781791687,-0.40075576305389404
293,0.22896800935268402,-0.6637036800384521
294,0.2725028097629547,-0.257758229970932
295,0.20611996948719025,-0.3503267765045166
296,0.4398738443851471,-0.4775824546813965
297,0.3323563039302826,-0.30930328369140625
298,0.3769984841346741,-0.26540064811706543
299,0.2678661048412323,-0.2648862302303314
300,0.40724822878837585,-0.281207412481308
301,0.7376509308815002,-0.6595534682273865
302,0.2841182351112366,-0.5838583707809448
303,0.3363311290740967,-0.41650259494781494
304,0.2597202658653259,-0.2189745008945465
305,0.6483066082000732,-0.29549872875213623
306,0.20863980054855347,-0.3236870765686035
307,0.31820642948150635,-0.3211899399757385
308,0.45953208208084106,-0.332486629486084
309,0.2640157639980316,-0.17410221695899963
310,0.34399086236953735,-0.2546185851097107
311,0.2287903130054474,-0.25912731885910034
312,0.3497251272201538,-0.3383316993713379
313,0.38931453227996826,-0.43130606412887573
314,0.29561418294906616,-0.24054986238479614
315,0.32434317469596863,-0.32143330574035645
316,1.2136390209197998,-1.295539140701294
317,0.23120346665382385,-0.2975221276283264
318,0.3505733609199524,-0.32157400250434875
319,0.7416530847549438,-0.3066416382789612
320,0.2993561923503876,-0.4144251048564911
321,0.7537018060684204,-0.4518282413482666
322,0.28807350993156433,-0.3095344305038452
323,0.20979782938957214,-0.2833316922187805
324,0.531269907951355,-0.37453097105026245
325,0.4638431668281555,-0.543734610080719
326,0.5126307010650635,-0.2151070237159729
327,0.22211408615112305,-0.3834685683250427
328,0.23191186785697937,-0.3094119727611542
329,0.2442518174648285,-0.30876976251602173
330,0.29050344228744507,-0.2832135856151581
331,0.4182446599006653,-0.5877710580825806
332,0.33581218123435974,-0.27199307084083557
333,0.2932780981063843,-0.29272547364234924
334,0.5625090599060059,-0.24787862598896027
335,0.2571065127849579,-0.23699910938739777
336,0.38932913541793823,-0.403908908367157
337,0.6227455139160156,-0.41985464096069336
338,0.7233400344848633,-0.48510855436325073
339,0.3794313967227936,-0.2517118752002716
340,0.3089529275894165,-0.3471430242061615
341,0.2706184983253479,-0.28488457202911377
342,0.2631165087223053,-0.3195224404335022
343,0.445830762386322,-0.5675758123397827
344,0.3236432671546936,-0.29162442684173584
345,0.3942558765411377,-0.349544495344162
346,0.30738571286201477,-0.4476040303707123
347,0.28293222188949585,-0.3189236521720886
348,0.4238743782043457,-0.31404298543930054
349,0.3692041039466858,-0.550739049911499
350,0.36160051822662354,-0.46565571427345276
351,0.2523552477359772,-0.22381643950939178
352,0.3461827039718628,-0.30741605162620544
353,0.37721940875053406,-0.3113650679588318
354,0.2876089811325073,-0.30685895681381226
355,0.2899610102176666,-0.22668203711509705
356,0.5311155319213867,-0.4371781349182129
357,0.3511521518230438,-0.36243778467178345
358,0.23592609167099,-0.23393462598323822
359,0.6531580090522766,-0.5794658660888672
360,0.8891288042068481,-0.5889289975166321
361,0.3309710919857025,-0.27456986904144287
362,0.23853278160095215,-0.34597843885421753
363,0.2933828830718994,-0.34039193391799927
364,0.26445838809013367,-0.31061118841171265
365,0.27739444375038147,-0.27654701471328735
366,0.4731733202934265,-0.32452499866485596
367,0.3367951512336731,-0.5414028167724609
368,0.3733077049255371,-0.29503029584884644
369,0.2609449326992035,-0.36581963300704956
370,0.15091311931610107,-0.16765910387039185
371,0.3700719177722931,-0.5211347937583923
372,0.33093613386154175,-0.2246921956539154
373,0.21940618753433228,-0.25235044956207275
374,0.2581731677055359,-0.3515219986438751
375,0.6084754467010498,-0.2824923098087311
376,0.4785003960132599,-0.29584866762161255
377,0.23202823102474213,-0.21041178703308105
378,0.5043202042579651,-0.5615655183792114
379,2.8422622680664062,-1.8983310461044312
380,0.6436828374862671,-0.2287181317806244
381,0.3225732445716858,-0.23834915459156036
382,0.4466366171836853,-0.4311438798904419
383,0.6300877928733826,-0.4372336268424988
384,0.4630591869354248,-0.20233437418937683
385,0.25581908226013184,-0.3123705983161926
386,0.4480924606323242,-0.2670145332813263
387,0.25908833742141724,-0.2740960121154785
388,0.6590312123298645,-0.7865109443664551
389,0.30517104268074036,-0.3932409882545471
390,0.6799569129943848,-0.2866741716861725
391,0.34500929713249207,-0.506508469581604
392,0.4045799970626831,-0.26522964239120483
393,0.37368232011795044,-0.35185304284095764
394,0.373581200838089,-0.3704926371574402
395,0.20104815065860748,-0.4103888273239136
396,0.3281653821468353,-0.39709359407424927
397,0.41586965322494507,-0.37382417917251587
398,0.27288663387298584,-0.25390714406967163
399,0.3412443995475769,-0.30648738145828247
400,0.6822223663330078,-0.41255226731300354
401,0.28128376603126526,-0.33831125497817993
402,0.3597174286842346,-0.2375626415014267
403,0.3502446711063385,-0.43065258860588074
404,0.5666078329086304,-0.4168033301830292
405,0.21540376543998718,-0.18247175216674805
406,2.1054952144622803,-2.271526336669922
407,0.21951182186603546,-0.20894914865493774
408,0.27234315872192383,-0.3841034173965454
409,0.43102994561195374,-0.3744804263114929
410,0.2464735507965088,-0.4696286916732788
411,0.3959991931915283,-0.30607759952545166
412,0.26413145661354065,-0.34379810094833374
413,0.3203718066215515,-0.3071413040161133
414,0.41504883766174316,-0.327440470457077
415,0.3716415464878082,-0.30194711685180664
416,0.3817988336086273,-0.4364599883556366
417,0.4948870539665222,-0.231237530708313
418,0.3832088112831116,-0.28856268525123596
419,0.3575838506221771,-0.26816102862358093
420,0.315242737531662,-0.4760248064994812
421,0.4675942063331604,-0.7463526725769043
422,0.4038937985897064,-0.22967416048049927
423,0.30857419967651367,-0.19208970665931702
424,0.3076688051223755,-0.22257360816001892
425,0.35148897767066956,-0.4455280005931854
426,1.2354243993759155,-2.6640586853027344
427,0.710263192653656,-0.383833110332489
428,2.348586320877075,-2.078127384185791
429,0.361240416765213,-0.24909019470214844
430,0.21798723936080933,-0.23385745286941528
431,0.18568284809589386,-0.27578216791152954
432,0.377890944480896,-0.6895004510879517
433,0.2624010443687439,-0.6097952127456665
434,0.21210668981075287,-0.2075936198234558
435,0.3407699167728424,-0.5965551733970642
436,0.2232193797826767,-0.2766449749469757
437,0.30800163745880127,-0.3124837875366211
438,0.6805603504180908,-0.4632803201675415
439,0.3216388523578644,-0.35604527592658997
440,0.3456059694290161,-0.33256474137306213
441,0.44744277000427246,-0.23583349585533142
442,0.21002793312072754,-0.3277759552001953
443,0.32112500071525574,-0.27167558670043945
444,0.4537195861339569,-0.344876229763031
445,0.3616940379142761,-0.29798105359077454
446,0.3594047725200653,-0.4186210036277771
447,0.28503650426864624,-0.2705244719982147
448,0.23892150819301605,-0.25393423438072205
449,0.455816388130188,-0.7015882730484009
450,0.12523943185806274,-0.3484383225440979
451,0.28798091411590576,-0.27922970056533813
452,0.39433515071868896,-0.29558107256889343
453,0.45364683866500854,-0.30134227871894836
454,0.342532753944397,-0.29749801754951477
455,0.4462502598762512,-0.40062516927719116
456,0.4830050766468048,-0.43936413526535034
457,0.27631306648254395,-0.2923574447631836
458,0.33857572078704834,-0.26756006479263306
459,0.5334237217903137,-0.3961428999900818
460,0.21491946280002594,-0.29023921489715576
461,0.3827574849128723,-0.4623447060585022
462,0.29014939069747925,-0.28836196660995483
463,0.3768444359302521,-0.3650791049003601
464,0.4438731074333191,-0.5693955421447754
465,0.24242882430553436,-0.37079304456710815
466,0.3494918644428253,-0.2819412350654602
467,0.4876558184623718,-0.3321744203567505
468,0.27764666080474854,-0.20707756280899048
469,0.3775843679904938,-0.40723729133605957
470,0.28199055790901184,-0.21066540479660034
471,0.2826583981513977,-0.6135831475257874
472,0.4391480088233948,-0.5567004680633545
473,0.2664700746536255,-0.2991669178009033
474,0.3856736421585083,-0.3288806080818176
475,0.363509863615036,-0.3333730399608612
476,0.22808875143527985,-0.3444306254386902
477,0.3460771441459656,-0.3888002932071686
478,0.4874194860458374,-0.32997655868530273
479,0.1407219022512436,-0.17524082958698273
480,0.29118379950523376,-0.3675915002822876
481,0.32355165481567383,-0.22405104339122772
482,0.4423927664756775,-0.29495975375175476
483,0.2611839771270752,-0.2369188517332077
484,0.3613913655281067,-0.4800085425376892
485,0.21924127638339996,-0.16952776908874512
486,0.35599759221076965,-0.2959139049053192
487,0.20494934916496277,-0.26824361085891724
488,0.3008500933647156,-0.3357219398021698
489,0.34101057052612305,-0.3300110399723053
490,0.2693646550178528,-0.30287426710128784
491,0.4470379948616028,-0.333591103553772
492,0.40707895159721375,-0.4338774085044861
493,0.32072967290878296,-0.22744610905647278
494,0.3036682605743408,-0.3618955612182617
495,2.3327128887176514,-1.8018805980682373
496,1.2728544473648071,-0.5052581429481506
497,0.4857516586780548,-0.3608737289905548
498,0.3506234884262085,-0.3215444087982178
499,0.48261773586273193,-0.16665604710578918
500,0.39471861720085144,-0.7369933128356934
501,0.28725287318229675,-0.48040127754211426
502,0.40182891488075256,-0.2594560980796814
503,0.2215491086244583,-0.5333271026611328
504,0.3261715769767761,-0.22003474831581116
505,0.5652128458023071,-0.43010658025741577
506,1.767332911491394,-1.7739243507385254
507,0.20793460309505463,-0.3080197870731354
508,1.9132530689239502,-1.9853394031524658
509,0.2419479638338089,-0.31881198287010193
510,0.4297527074813843,-0.26034724712371826
511,0.2843877077102661,-0.277915358543396
